Source;Target;X;Y
5524;4080;-1012.06256;-1344.8059
1095;3166;-170.72311;-447.9431
1215;4796;-436.72192;1460.5896
2439;5243;1391.0068;1198.9768
2647;2759;-1359.4121;2348.2954
4112;4953;1081.3073;2459.1033
3079;4490;1673.0242;-2577.8396
4455;4587;1130.1403;2599.9307
2259;3513;1016.1958;2565.3423
77;2388;-465.16907;-809.0663
630;4039;1643.1912;-593.10565
3947;5442;-1337.092;-617.9334
1778;4144;421.4616;3242.8306
3121;4047;-1509.133;2539.5193
1952;3025;-1822.1478;-601.07904
4339;5882;-1286.8646;-322.03363
1294;5496;-139.60318;-40.563572
1010;3772;-936.1846;-79.00199
4962;5088;-1349.459;-171.49107
589;4494;-838.06885;-1302.3416
5066;5567;-675.14294;-286.3364
3157;3326;1016.4797;195.68884
1415;3959;-745.94366;936.0392
815;1414;-1870.6044;-1452.3391
2113;5082;1093.7024;1286.1755
1324;5149;1415.8741;-2344.94
26;3744;-1252.5046;-184.93953
1736;3680;-1520.6678;-181.22609
2202;5108;-296.15335;1911.8296
4570;4643;-954.83936;-1300.7156
77;5901;-465.16907;-809.0663
4417;4946;-1915.2493;786.1028
55;5312;-1320.3861;2580.7092
3539;4857;-1505.9832;-1252.5867
46;5833;1090.4417;2562.7947
4185;4498;-1350.6356;2489.2532
2993;3269;-294.94852;228.52888
2979;4914;-1523.092;2121.143
2027;2129;-3292.4026;921.645
606;5162;-381.74896;147.05222
2725;3491;-1419.3772;-259.78903
1083;4728;969.9902;-2431.5735
5157;5590;-1240.839;-120.901566
1848;3068;-3268.268;841.16644
1093;2111;1636.5046;-2730.5298
5212;2723;-1451.6493;-1175.7706
621;4403;2288.1277;493.7444
884;5583;1098.2087;2486.6335
1190;2188;770.4129;-1112.7579
2021;2506;1550.3345;-2557.5732
5110;4745;2332.734;-2232.5732
361;2321;1736.8649;-2796.9158
699;4705;134.5188;84.62403
897;2086;-1472.4546;1960.8544
3185;4314;-260.3655;1978.6702
3082;5726;-1700.4164;-1221.1193
2295;4714;930.5636;-4741.184
3313;3773;1479.6539;-2617.7285
84;5857;1330.0787;1218.8997
4707;4733;-288.53333;-2039.9762
1171;1933;2694.735;190.12059
2834;5633;1577.6854;-2803.855
192;4353;2556.182;-85.043686
1641;3363;-1722.2782;-1425.854
1857;2442;1428.1757;306.05627
441;5870;-1367.8783;-326.93707
1033;3717;1660.8273;-2725.681
2017;3719;2189.3196;-2103.7542
3504;5451;-446.06534;2693.0952
4464;4874;-1277.6041;-193.25314
1178;5758;-1464.5792;2252.7256
91;5098;836.14496;-2112.556
2685;3306;-438.40598;-1074.1342
1018;1707;1780.3756;-2657.8086
1475;4185;-1269.9229;2593.9204
4474;5867;1579.2865;-2725.2148
1546;2218;2545.0405;232.96016
1578;4537;-1054.6956;2528.1929
1952;4358;-1822.1478;-601.07904
355;4090;-1844.1937;-1371.6046
237;4707;-46.78172;-2320.6423
1594;1830;2472.3467;231.75006
79;210;-1570.8195;-1116.2926
1324;5246;1415.8741;-2344.94
3523;3548;1779.2113;-1338.5255
540;1512;373.6942;-894.6345
65;1041;-25.218029;995.4446
3739;3990;-289.67227;-541.7558
877;2988;-1584.4083;-1572.9265
4874;5289;-1417.3701;-105.4328
3007;5638;-1550.9967;-1405.8325
3288;4176;2530.6167;255.15237
3561;5553;-908.1061;-496.9429
748;4920;1654.1702;-1237.8193
2068;3078;-995.32263;-550.9406
2572;3793;-1617.6105;-1469.5156
152;948;1011.15295;-1845.8763
3597;4874;-1618.016;-271.66882
519;3452;-378.96832;1504.2094
1274;3867;-524.8867;-948.7319
3576;4056;-1199.8495;-245.99281
133;4156;-346.28403;1525.5037
659;2723;-1447.816;-1559.4712
2972;3056;-261.19913;-750.7562
3241;3478;-24.566307;-49.71288
3243;5072;-1140.8218;-1356.5409
3335;4602;-1647.1648;-1541.0581
2153;2393;-983.9966;-1261.1744
4026;5657;-1599.7319;-1392.0166
1064;5299;-501.64066;-754.71216
1581;3207;-1583.1033;-452.71335
211;4032;-1721.0264;-1360.6588
2173;5871;-1559.1896;-1427.6748
1111;3332;635.98645;164.9521
4985;5735;-172.61998;824.76526
3684;5566;-1324.686;2466.9683
1474;1627;-1304.5948;-1115.2084
519;3955;-378.96832;1504.2094
675;1712;2577.4011;32.257374
1097;1255;2412.0679;-219.86465
1093;4932;1636.5046;-2730.5298
4459;5346;-1618.7819;-427.47415
1072;5129;2632.7004;1314.4316
3539;3793;-1505.9832;-1252.5867
683;1731;-948.22363;-1239.3445
1651;1414;-1775.9604;-1418.0748
2450;5464;-1391.9214;548.48486
125;5867;1599.4305;-2815.9666
443;3783;2569.5964;283.11542
3007;3281;-1550.9967;-1405.8325
2139;1502;-1479.1478;-104.47384
46;4112;1090.4417;2562.7947
1154;5477;1790.0967;-2608.1233
2723;3793;-1333.2921;-1364.1779
3285;3547;-1297.9783;-283.78052
1968;5873;-1627.4377;-1675.6931
489;4480;-1768.2765;-72.042854
611;735;1322.5581;1166.6423
4278;5127;577.40784;-5.7183247
1835;1929;2749.1526;-100.73677
503;1536;-1420.7197;-186.82605
2134;5048;-1105.062;-91.194626
4476;5520;-1756.8907;-1482.4613
4071;5572;1720.5593;-1385.2423
690;2346;-598.9134;-186.53964
2906;3281;-1614.9486;-1437.7776
3281;4476;-1675.8309;-1502.322
1661;3471;1699.1908;1258.5768
3505;4016;1898.628;-2651.4578
2400;4447;2502.2556;114.7289
4459;5178;-1618.7819;-427.47415
3008;5078;-3427.5955;856.896
2698;5102;1624.6809;-534.69617
147;1680;1688.589;-2658.66
2979;5599;-1523.092;2121.143
1252;1446;-64.57633;2532.829
1758;3076;-1823.2618;-1397.139
2644;3374;-1412.8519;2384.955
677;282;874.95233;769.7409
2180;2408;-108.03225;-769.5941
2396;2842;538.81616;3324.74
630;5185;1643.1912;-593.10565
1340;3530;1606.2101;-1296.41
1074;4961;-68.42135;-772.5278
273;4776;2375.4448;546.3075
521;5197;2505.0388;-17.669134
2757;4918;1583.4835;-1244.4607
2327;5223;669.3716;-10.957298
3012;5376;841.539;-2280.343
3661;3885;1865.503;-2630.461
536;3617;-1413.995;-315.11868
1122;1511;-283.80444;1601.7816
2160;4918;1806.935;-1226.2609
1648;3752;1809.2842;-1168.568
1470;4618;-1554.2404;-1350.7054
1758;5638;-1823.2618;-1397.139
2525;5655;563.5608;-1041.8129
3491;5733;-1465.8999;-401.57333
2205;4680;-1319.6265;2740.989
2612;4789;-509.35266;1533.1704
4032;5434;-1403.2952;-1218.8428
818;3720;-1458.1665;-115.95963
2852;4987;-1086.6328;2441.029
2738;4246;-1377.4801;-1264.6731
1804;3624;11.060424;-730.5618
2933;3671;-181.35002;1980.3446
2387;5036;2387.789;-2241.2766
2477;5142;473.60495;-703.4217
2842;4541;522.3862;3285.9436
108;4914;-1631.3109;1983.5005
157;5107;-1603.2408;2774.0718
1429;4920;1757.6418;-1263.31
3100;4767;-1301.9403;-1556.8674
2094;3558;417.08832;51.775864
1456;4918;1619.8853;-1199.0419
4656;4874;-1433.0898;-69.845146
2900;3014;45.426384;226.99109
191;1026;59.17096;-535.5627
1353;2815;1738.3699;-1458.7876
5075;1513;-844.033;-406.8225
1684;2770;-1608.617;668.725
1199;4193;1632.3491;822.99274
112;1367;2424.5242;222.28487
1685;4999;38.478455;-901.8415
4789;5684;-591.64294;1352.6145
329;5038;1157.6547;-1540.9739
2736;3866;-580.0755;1478.4607
3023;3752;1680.6609;-1202.7963
1324;2314;1415.8741;-2344.94
112;1171;2424.5242;222.28487
1244;4546;1476.857;736.1242
540;1615;373.6942;-894.6345
809;4680;-1257.0824;2668.0798
2204;4690;1822.8041;-648.43134
2219;4962;-1226.1631;-151.37206
147;2321;1688.589;-2658.66
1098;3816;1541.9802;759.5369
207;3609;-509.25253;1665.9192
1419;5768;1637.2927;1054.8232
1025;4205;-373.97437;1674.9596
1988;3234;-1968.2247;-616.3358
1684;4253;-1608.617;668.725
2433;3347;-187.31755;-279.72897
2107;3484;897.77136;-2346.138
1367;2218;2542.6138;176.55278
1595;3219;-1654.5541;-1442.1576
2490;3902;1541.829;1487.1132
346;3667;2678.2466;160.73369
1978;5474;448.48584;3379.7869
499;4595;-1096.8917;-1420.0897
2874;1947;1132.4746;-1572.6162
159;5708;-3511.2087;959.9401
346;5853;2678.2466;160.73369
1758;2770;-1823.2618;-1397.139
3325;4872;1872.5215;-1186.1073
41;3435;189.43027;-2277.4082
1441;3595;-245.39919;-1214.19
5750;2041;-1425.9834;-1013.11145
2229;5861;1148.2225;210.1129
3309;3694;-1316.0956;2611.3433
2040;3870;-3252.401;863.71155
1675;4443;-1449.187;2513.9492
136;3925;-1520.9254;-455.275
125;361;1599.4305;-2815.9666
208;3173;2295.8503;-2102.5627
786;4874;-806.1741;-109.3463
508;5719;512.0476;3314.8716
3115;3410;-3334.5803;-813.08136
611;5459;1322.5581;1166.6423
188;4247;2353.8643;-2246.8767
409;2592;7.1981664;-2253.0642
719;2342;1138.9434;2540.7744
408;3281;-1801.2301;-1329.7583
726;5310;-1538.7758;-1320.035
2397;3274;-436.87674;-494.62833
4878;5661;-1692.4623;-1439.4701
2437;3833;2372.9954;84.63038
2393;4266;-1010.20355;-1436.9485
2088;4904;1709.9572;-593.15424
3211;4156;-453.5388;1501.6527
18;3280;-232.40015;-207.737
1067;1279;-1274.2738;2438.1636
4423;5907;1659.1346;-2603.6506
147;468;1688.589;-2658.66
1800;5489;-1074.3239;-1297.0371
4702;5903;-2015.601;-549.371
1288;5882;-1524.6982;-333.69318
1271;4406;-1703.0125;-1338.6909
180;4454;2196.606;-8.60197
396;4745;2338.1082;-2169.2283
1395;5357;-214.60596;1542.5289
1864;2591;-1125.9952;-202.09186
1070;5860;-481.2616;2760.884
3782;5868;-1390.2692;-1358.0493
2086;4856;-1582.6697;2100.2356
433;1980;131.2908;2590.9634
3982;5599;-1583.5797;2157.071
1915;2041;-1729.4045;-1245.1039
3160;3873;2756.852;175.27684
2899;3374;-1262.0177;2636.2217
918;3480;1552.6149;-965.6292
112;710;2424.5242;222.28487
1127;1853;-1806.2687;-1484.437
3008;3066;-3427.5955;856.896
2230;4914;-1372.1102;2533.5574
46;5051;1090.4417;2562.7947
1263;5538;1751.1094;-1147.5543
175;3460;-1487.1133;-294.7636
1984;5726;-1695.7177;-1562.6747
1351;2303;2579.2048;-79.78452
1864;4328;-1125.9952;-202.09186
4156;4205;-469.1423;1614.0657
1597;5560;1791.3003;-856.5997
5560;4918;1611.8596;-1383.7463
837;5726;-1496.1736;-1362.7114
3096;3331;-1531.405;-508.80383
3599;5475;1618.5446;-655.5684
3972;4700;-1433.7698;-130.88351
2599;2648;-1290.5392;-1190.2965
109;3386;1737.5543;-2827.598
3671;5545;-288.122;1995.7694
3320;3986;1245.5637;1113.6914
2337;4185;-1502.66;2377.473
5560;5264;1611.8596;-1383.7463
1932;3491;-1507.1394;-420.04968
1061;5543;1622.1484;-1330.5651
2200;3602;487.30804;-762.44006
1985;5093;268.13977;914.1599
530;3679;-664.6234;1389.8063
1414;1805;-1715.9083;-1525.1558
3322;5568;-1357.7128;-126.70794
3207;3915;-1480.3751;-182.62894
2105;3879;-791.6519;-968.95734
1137;4810;-1526.0269;2186.5825
2670;4811;1371.4929;1148.4232
4978;5292;-1007.09656;2518.656
3404;4618;-1548.1879;-1494.5238
3595;5153;1677.7256;-1106.0636
3012;5098;841.539;-2280.343
1595;4160;-1654.5541;-1442.1576
989;3068;-3396.3142;910.87006
361;2386;1736.8649;-2796.9158
313;4907;647.6867;-712.4548
726;2793;-1538.7758;-1320.035
3202;4336;2824.8376;17.56966
2027;3236;-3292.4026;921.645
2617;4878;-1663.1715;-1615.5886
284;5235;1097.4229;-1556.1565
1686;5414;-1550.3088;-1262.731
2979;5065;-1523.092;2121.143
3957;4759;-275.17764;1884.5426
3008;3507;-3427.5955;856.896
669;2069;-2947.1826;987.39124
1115;4402;623.4014;137.76787
3047;3422;1568.016;1166.0033
1070;1184;-481.2616;2760.884
2644;3099;-1412.8519;2384.955
1358;4667;992.2852;2445.115
108;2558;-1631.3109;1983.5005
3617;5029;-1449.2251;-327.78604
4511;5710;1357.4038;1217.434
443;3098;2569.5964;283.11542
1969;2374;1145.4818;-15.770683
2705;4380;-2989.4941;560.6712
1454;5090;1675.9259;-2306.3716
519;2072;-378.96832;1504.2094
980;1972;-1076.1962;2465.6113
4792;5147;-445.277;223.10213
3781;3879;-664.8113;-504.63727
4488;5611;1354.7006;1270.5605
291;3217;-1515.2048;2685.8296
4115;5745;1261.509;-1590.3282
4896;5729;-251.24118;1521.1035
911;2379;-717.46295;1451.8354
3023;5538;1680.6609;-1202.7963
175;4248;-1487.1133;-294.7636
3079;4016;1673.0242;-2577.8396
709;5291;2728.9272;-172.34378
1588;1855;1218.8986;-1566.9584
2107;4931;897.77136;-2346.138
596;1121;2334.6846;-2274.834
2264;2630;-816.6576;-400.6293
825;1270;-2056.2205;-595.779
1327;2049;903.2166;267.8254
57;1232;-163.35199;-754.93744
179;4202;-619.6818;1495.5685
1526;5891;-1640.7697;-1061.8623
3617;5441;-1449.2251;-327.78604
2604;3048;1890.8499;586.73065
3559;5166;1341.394;1147.87
4041;4341;-1455.2417;-1527.0654
1637;4297;386.91757;-865.01074
297;2764;-1545.0315;2147.22
3243;2485;-1140.8218;-1356.5409
112;621;2424.5242;222.28487
3238;5591;249.49037;2522.8682
859;1329;1830.563;-575.9101
192;1333;2556.182;-85.043686
3269;3766;-252.60065;472.5931
4070;5286;1809.3842;-588.85333
1846;5562;-1058.0842;-1172.7814
371;4932;1817.8745;-2605.9226
516;1825;-1587.8704;-1451.6202
397;559;1650.0256;704.09143
2048;4214;1831.9141;-601.20953
423;3288;2570.8784;167.3397
1965;3849;-345.02084;1422.3087
924;5542;1132.3301;1788.4133
3285;3617;-1297.9783;-283.78052
1956;4714;979.0072;-4952.9985
112;3921;2424.5242;222.28487
1370;2915;2589.0383;252.03308
4530;4690;1740.4945;-616.852
307;5838;-567.20215;432.01974
1758;1371;-1823.2618;-1397.139
1363;1973;1192.8131;-1572.4989
2944;3270;-1054.4011;-233.5024
726;4972;-1538.7758;-1320.035
98;2435;-1348.9126;2304.3767
4284;5176;-1662.7222;-1361.9279
2072;3452;-389.6101;1747.8304
4032;4660;-1403.2952;-1218.8428
2812;4227;2361.8745;-2107.1628
4877;1163;2384.76;-52.802753
2351;4247;2356.4656;-2143.0554
3665;5855;-1281.5546;2513.2568
2713;3665;-1354.3832;2408.639
319;3076;-1621.0319;-1330.6945
178;4409;1688.0497;-2724.5662
157;1719;-1603.2408;2774.0718
5068;5787;1491.14;1072.0336
1333;4353;2507.4248;-219.00424
383;5800;-1350.2734;-368.8571
1478;5882;-1544.6376;-286.63297
2564;3250;371.88336;43.415516
577;4189;349.45233;-1050.168
609;3536;-1543.7076;-945.6183
307;1665;-567.20215;432.01974
426;2880;-422.47998;1496.4912
1972;3665;-1044.8269;2334.0474
3752;5584;1800.618;-1257.8472
4205;5565;-302.52475;1632.7972
795;1912;1107.2509;1803.5087
4024;5074;1588.1967;1124.826
350;5879;1657.5007;-2527.9663
1388;5135;-331.4732;325.22836
3087;3883;-1291.4628;2407.7004
3808;1423;1153.196;1769.6074
1480;3549;-1992.9877;184.07892
1118;3373;-739.25494;-679.52155
1965;3315;-345.02084;1422.3087
4655;4874;-1301.2424;-425.0901
5355;5705;-826.0293;1559.1478
5074;5175;1692.0024;1305.8534
3807;5081;1082.9894;2593.192
648;3421;1664.364;-503.32547
2492;2893;-2015.9655;-614.0958
2202;3356;-296.15335;1911.8296
596;4303;2334.6846;-2274.834
5524;5489;-1012.06256;-1344.8059
2386;3079;1625.2435;-2634.4675
1215;541;-436.72192;1460.5896
2630;3744;-1764.3651;-549.3262
147;5490;1688.589;-2658.66
147;2311;1688.589;-2658.66
3242;5785;-1439.7063;2400.5151
1067;4498;-1274.2738;2438.1636
395;3229;-721.64624;1502.9896
4159;5538;1727.8606;-1278.1783
2298;3324;-1549.4502;-1455.3624
1630;5127;549.9536;94.78272
2398;2251;1668.8835;-333.41858
2944;3266;-1054.4011;-233.5024
464;3680;-1466.9487;-203.85577
5067;4353;2598.461;44.271584
2450;4417;-1391.9214;548.48486
2390;4555;-731.7046;-154.02188
1324;2684;1415.8741;-2344.94
469;1707;969.507;-1268.2542
510;1340;1642.211;-1430.4377
92;3841;1774.071;-576.4975
2546;5543;1741.5186;-1913.7985
758;1619;-3706.9473;980.08014
2249;2524;-1247.8412;2413.9387
2363;4042;1717.3546;-2736.2488
164;5400;2790.8826;-72.2932
2060;4190;1748.5771;-1301.4136
2158;3426;570.0771;660.6633
873;2546;1673.8313;-1300.9252
4180;1773;-1561.0594;-1290.13
2515;4602;-1782.4714;-1246.2667
2017;3173;2189.3196;-2103.7542
4542;3752;1913.0365;-1298.717
1127;4972;-1806.2687;-1484.437
154;4455;1228.1787;2570.7002
5329;5799;1647.6321;-2581.1597
138;2676;-1045.8185;2474.3176
190;999;-547.14056;1588.3806
69;1632;-1575.9663;2068.2048
4909;5291;2393.9634;-156.98396
1282;1931;-1450.7396;1990.395
2160;4872;1806.935;-1226.2609
3239;4071;1754.8683;-1207.8743
1222;1987;1277.3912;-321.57477
4877;829;2384.76;-52.802753
2815;3239;1653.5021;-1366.6619
850;2059;-1460.7067;-1465.4392
2739;3368;2312.3835;-2160.6045
3056;5618;-167.25336;-786.82025
2013;5625;1852.8312;-1157.0726
989;1308;-3396.3142;910.87006
2731;5225;1006.8378;2483.0488
161;5860;-459.68915;2739.737
1407;2386;1772.5737;-2582.54
527;5461;-593.07605;-854.8547
3929;4165;-1556.4874;2680.188
2160;4835;1806.935;-1226.2609
4455;4928;1130.1403;2599.9307
264;5288;-491.89902;-623.6865
257;1159;2621.1868;-154.28302
958;3409;-1091.4498;-1341.8453
1996;3665;-1449.1508;2436.146
1454;3688;1675.9259;-2306.3716
2160;4296;1806.935;-1226.2609
2104;3329;-320.77402;1758.4523
178;1768;1688.0497;-2724.5662
99;2091;1678.6571;1180.1906
69;2979;-1575.9663;2068.2048
3234;4178;-1888.6132;-634.1895
4174;5363;2529.612;1351.9822
2525;4725;563.5608;-1041.8129
3226;4183;-463.38135;1540.059
2437;3904;2372.9954;84.63038
1092;5638;-1789.9346;-1448.5035
2216;2465;1185.9025;2617.1545
2390;5066;-731.7046;-154.02188
3524;5668;3835.8167;-555.00793
848;2639;-1156.4734;2531.881
2890;4810;-1606.1653;2130.6077
1386;4872;1731.0903;-1256.9873
5015;5051;1092.6749;2536.3914
1456;2896;1619.8853;-1199.0419
1168;4402;497.3124;159.98964
130;1704;-496.73828;91.98562
2702;5566;-1625.2858;2156.2612
873;2413;1673.8313;-1300.9252
3701;1423;1187.0801;1788.3118
261;1298;-382.56384;310.2218
1324;4352;1415.8741;-2344.94
572;4915;127.7339;-286.15997
3789;3170;-1477.1572;2486.5425
2527;5446;-1574.4233;2002.021
2736;3315;-580.0755;1478.4607
2059;3263;-1344.8225;-1067.0013
659;2690;-1447.816;-1559.4712
733;3576;-770.3228;-131.53555
195;4901;-1737.2361;-1459.6631
2061;3919;562.682;-668.94666
1106;1864;-925.97327;199.02356
710;1815;2626.4832;43.300488
3292;3801;-1540.3513;-1688.1799
2038;4466;2514.8628;-116.397446
2418;5096;322.18793;557.5706
1613;5082;1285.7711;1135.355
2059;2105;-1344.8225;-1067.0013
2059;3365;-1344.8225;-1067.0013
536;4328;-1413.995;-315.11868
597;730;1154.6693;-276.598
3156;3868;-55.411358;1019.369
1767;3241;109.38092;-483.48532
739;4057;1082.5094;2628.2175
1712;4563;2471.5486;-26.41332
951;4728;886.4821;-2313.9822
630;1332;1643.1912;-593.10565
2996;5477;1621.1122;-2578.5637
4230;5629;-89.42639;575.0663
1171;5181;2694.735;190.12059
2015;4598;-1288.2032;2474.713
2224;4985;-257.19318;765.45013
4992;1931;-1609.7666;2089.2048
577;2685;349.45233;-1050.168
2642;4587;1040.0071;2346.2637
1864;4729;-1125.9952;-202.09186
4537;5111;-1219.2363;2475.2058
2723;5441;-1333.2921;-1364.1779
1025;3696;-373.97437;1674.9596
2639;4630;-1092.6064;2363.0332
3966;5062;572.56213;-456.79
2536;4745;2365.4001;-2171.8477
1655;2740;855.24286;1598.2494
3487;4418;-1600.8234;-1645.5267
3067;3173;2413.185;-2119.677
2364;5122;418.03604;-1048.9277
4226;3619;1037.2744;-438.9319
4394;5791;-543.6988;-147.12999
1864;2392;-1125.9952;-202.09186
2249;2600;-1247.8412;2413.9387
4475;5380;395.17853;-825.6832
2060;5572;1748.5771;-1301.4136
5176;5808;-1706.3778;-1378.864
2771;3074;1335.475;1065.1913
5076;5661;-1656.4426;-1291.1625
3841;5800;1521.4102;-517.8161
146;4543;-598.36273;2121.9731
2793;4011;-1543.3906;-1603.1302
635;4395;1084.234;40.950157
801;918;1558.9316;-1013.06793
2622;3987;27.583973;-528.43616
567;1655;1102.2886;1752.2197
4877;5217;2384.76;-52.802753
1770;2736;-629.353;1343.9944
2113;5366;1093.7024;1286.1755
1606;3617;-1651.4923;-128.72717
2088;4070;1709.9572;-593.15424
726;2738;-1538.7758;-1320.035
2929;4622;-1675.2252;-1339.2831
3217;3802;-1428.2522;2599.648
2759;5885;-1237.9731;2444.196
190;5678;-547.14056;1588.3806
854;2778;702.3446;145.63658
2523;4568;-2008.4174;-685.40344
3212;5018;630.3105;108.423164
1203;4174;2444.7246;1310.8715
4622;5522;-1433.1409;-1110.3861
2426;3541;1821.7964;-2674.5203
3402;5030;-967.29315;-441.6831
3099;3603;-1068.306;2230.9548
1961;769;523.83575;-16.054401
613;5310;-1506.8262;-1420.2703
5082;5366;1472.3778;1252.9932
2178;4482;1155.6101;1803.1095
858;3012;628.0548;-1475.5859
2914;4071;1702.5106;-1363.9142
1766;2358;-1673.2786;-1473.7748
3669;4633;558.95013;-866.80164
3053;5866;-1025.4539;2459.0884
1766;2059;-1673.2786;-1473.7748
2045;4048;457.4754;177.61603
60;3367;-361.8518;1581.4183
1340;5900;1606.2101;-1296.41
1388;4114;-331.4732;325.22836
5432;5800;803.0581;421.9549
4786;5380;400.96475;-1095.4772
885;3665;-1493.4672;2317.5603
1507;4299;-3070.6345;904.3354
4230;4926;-89.42639;575.0663
267;3265;-161.98813;-314.27234
3575;5699;-3887.7478;4188.588
1939;3157;1058.2635;285.93896
1147;3486;-263.02625;634.87885
150;1163;-1185.181;-1478.3114
18;2690;-232.40015;-207.737
1755;4081;-1595.4811;-1596.8911
1722;1864;-610.00323;-528.9847
2942;4333;-546.4258;1340.5618
2812;3173;2361.8745;-2107.1628
1340;1353;1606.2101;-1296.41
165;1797;1771.1229;-1231.879
2497;3008;-3500.8403;766.173
1864;2420;-1125.9952;-202.09186
2367;5726;-1485.1063;-1320.1062
958;5326;-1091.4498;-1341.8453
692;4872;1775.3981;-1311.8636
1127;2572;-1806.2687;-1484.437
2866;4633;1612.5374;536.3188
3346;5346;-1572.6428;-276.7932
1921;1478;-1605.7208;-72.246315
2161;4667;1016.3587;2519.7332
4243;4358;-1888.9501;-602.9896
157;4852;-1603.2408;2774.0718
2371;3517;-104.60786;491.87622
949;4226;1261.2366;-469.69937
527;2105;-593.07605;-854.8547
2189;3720;-1104.4891;-126.85113
218;5800;-148.64278;488.43314
2565;3094;-408.96613;1441.1433
3957;5188;-275.17764;1884.5426
405;4006;1309.7117;-488.30728
1846;5682;-1058.0842;-1172.7814
1595;5582;-1654.5541;-1442.1576
329;4115;1157.6547;-1540.9739
61;2522;-457.90356;1700.1625
1719;3762;-1499.8365;2603.9128
2160;2347;1806.935;-1226.2609
2815;3258;1653.5021;-1366.6619
1366;4558;-269.8189;599.52435
1033;2386;1660.8273;-2725.681
132;4123;-847.7346;-1172.3903
1594;2557;2472.3467;231.75006
1080;2060;1806.4324;-1343.271
86;5124;-1406.6016;-1262.6309
650;1522;1628.8811;759.5191
420;4293;-1585.2614;2038.76
501;2461;118.781006;-1032.33
341;1861;1551.6008;1409.0096
2298;2988;-1549.4502;-1455.3624
1533;5903;-1913.2418;-665.26605
1570;2675;1576.4144;-2654.7998
5088;2918;-1587.8893;-391.73868
3576;4602;-1199.8495;-245.99281
2000;4306;1301.5962;-424.93503
57;5618;-163.35199;-754.93744
4511;3986;1357.4038;1217.434
1595;4799;-1654.5541;-1442.1576
2555;5093;-1468.9374;2417.5059
1595;1741;-1654.5541;-1442.1576
3830;5584;1777.9882;-1432.6084
598;1864;-1278.2963;-404.6804
4082;5099;2501.677;290.17493
1409;5584;1800.8619;-1418.5326
38;304;1557.7472;1573.6278
211;2041;-1721.0264;-1360.6588
2379;4789;-654.6584;1497.203
2999;3599;1639.8762;-691.2413
1582;2168;-179.55615;2040.3613
4274;4874;-1410.2522;2.977113
2770;3205;-1678.9767;-1392.1771
4202;5705;-617.5372;1466.3735
3136;4385;-696.3768;2709.2903
645;4565;151.02252;2659.608
1909;3684;-1360.8104;2458.583
1220;3374;-1278.1084;2336.8044
4930;5074;1682.8335;1276.2793
108;1976;-1631.3109;1983.5005
3588;4047;-1365.1633;2431.0745
